Gesture Number,Duration (s),Timestamp,Severity Level
5,0.119694,08-11-2025 21:42,2
6,0.079442,08-11-2025 21:42,2
7,0.040811,08-11-2025 21:42,2
8,0.039776,08-11-2025 21:42,2
9,0.081915,08-11-2025 21:42,2
10,0.155687,08-11-2025 21:42,2
11,0.166391,08-11-2025 21:42,2
12,0.206312,08-11-2025 21:42,2
13,0.041027,08-11-2025 21:42,2
14,0.119886,08-11-2025 21:42,2
15,0.163596,08-11-2025 21:42,2
16,0.041994,08-11-2025 21:42,2
17,0.083567,08-11-2025 21:42,2
18,0.165308,08-11-2025 21:42,2
19,0.041626,08-11-2025 21:42,2
20,0.043331,08-11-2025 21:42,2
21,0.081683,08-11-2025 21:42,2
1,0.217136,08-11-2025 21:41,2
2,0.294413,08-11-2025 21:41,2
3,0.279282,08-11-2025 21:41,2
4,0.318855,08-11-2025 21:41,2
5,0.318033,08-11-2025 21:41,2
6,0.329201,08-11-2025 21:41,2
7,0.238033,08-11-2025 21:41,2
8,0.237221,08-11-2025 21:41,2
9,0.244054,08-11-2025 21:41,2
10,0.279839,08-11-2025 21:41,2
11,0.322309,08-11-2025 21:41,2
12,0.320777,08-11-2025 21:41,2
13,0.317445,08-11-2025 21:41,2
14,0.243093,08-11-2025 21:42,2
15,0.29235,08-11-2025 21:42,2
1,0.348161,08-11-2025 21:44,2
2,0.401462,08-11-2025 21:44,2
3,0.354224,08-11-2025 21:44,2
4,0.324852,08-11-2025 21:44,2
5,0.394696,08-11-2025 21:44,2
6,0.319069,08-11-2025 21:44,2
7,0.351005,08-11-2025 21:44,2
8,0.356748,08-11-2025 21:44,2
9,0.318584,08-11-2025 21:44,2
10,0.435657,08-11-2025 21:44,2
11,0.35167,08-11-2025 21:44,2
12,0.358732,08-11-2025 21:44,2
13,0.353616,08-11-2025 21:44,2
14,0.275248,08-11-2025 21:44,2
15,0.276632,08-11-2025 21:44,2
16,0.328295,08-11-2025 21:44,2
1,0.213766,08-11-2025 21:44,2
2,0.306819,08-11-2025 21:45,2
3,0.351388,08-11-2025 21:45,2
4,0.32946,08-11-2025 21:45,2
5,0.295323,08-11-2025 21:45,2
6,0.295182,08-11-2025 21:45,2
7,0.331333,08-11-2025 21:45,2
8,0.271906,08-11-2025 21:45,2
9,0.271791,08-11-2025 21:45,2
10,0.289957,08-11-2025 21:45,2
11,0.218601,08-11-2025 21:45,2
12,0.258072,08-11-2025 21:45,2
13,0.213474,08-11-2025 21:45,2
14,0.266052,08-11-2025 21:45,2
15,0.176058,08-11-2025 21:45,2
16,0.239018,08-11-2025 21:45,2
17,0.228394,08-11-2025 21:45,2
18,0.257363,08-11-2025 21:45,2
1,0.398666,08-11-2025 21:45,2
2,0.040237,08-11-2025 21:45,2
3,0.245697,08-11-2025 21:45,2
4,0.366686,08-11-2025 21:45,2
5,0.289728,08-11-2025 21:45,2
6,0.204827,08-11-2025 21:45,2
7,0.335095,08-11-2025 21:45,2
8,0.285699,08-11-2025 21:45,2
9,0.039837,08-11-2025 21:45,2
10,0.20014,08-11-2025 21:45,2
11,0.201197,08-11-2025 21:45,2
12,0.041589,08-11-2025 21:45,2
13,0.203437,08-11-2025 21:45,2
14,0.323754,08-11-2025 21:45,2
15,0.282337,08-11-2025 21:45,2
16,0.237978,08-11-2025 21:45,2
17,0.282378,08-11-2025 21:45,2
18,0.394937,08-11-2025 21:45,2
1,0.983381,08-11-2025 21:46,2
2,0.286434,08-11-2025 21:46,2
3,0.262144,08-11-2025 21:46,2
4,0.280738,08-11-2025 21:46,2
5,0.316049,08-11-2025 21:46,2
6,0.314789,08-11-2025 21:46,2
7,0.317032,08-11-2025 21:46,2
8,0.318305,08-11-2025 21:46,2
9,0.356663,08-11-2025 21:46,2
10,0.280983,08-11-2025 21:46,2
11,0.315295,08-11-2025 21:46,2
12,0.312437,08-11-2025 21:46,2
13,0.275697,08-11-2025 21:46,2
14,0.287021,08-11-2025 21:46,2
15,0.040119,08-11-2025 21:46,2
16,0.27557,08-11-2025 21:46,2
17,0.359502,08-11-2025 21:46,2
1,0.398666,08-11-2025 21:45,2
2,0.040237,08-11-2025 21:45,2
3,0.245697,08-11-2025 21:45,2
4,0.366686,08-11-2025 21:45,2
5,0.289728,08-11-2025 21:45,2
6,0.204827,08-11-2025 21:45,2
7,0.335095,08-11-2025 21:45,2
8,0.285699,08-11-2025 21:45,2
9,0.039837,08-11-2025 21:45,2
10,0.20014,08-11-2025 21:45,2
11,0.201197,08-11-2025 21:45,2
12,0.041589,08-11-2025 21:45,2
13,0.203437,08-11-2025 21:45,2
14,0.323754,08-11-2025 21:45,2
15,0.282337,08-11-2025 21:45,2
16,0.237978,08-11-2025 21:45,2
17,0.282378,08-11-2025 21:45,2
18,0.394937,08-11-2025 21:45,2
1,0.983381,08-11-2025 21:46,2
2,0.286434,08-11-2025 21:46,2
3,0.262144,08-11-2025 21:46,2
4,0.280738,08-11-2025 21:46,2
5,0.316049,08-11-2025 21:46,2
6,0.314789,08-11-2025 21:46,2
7,0.317032,08-11-2025 21:46,2
8,0.318305,08-11-2025 21:46,2
9,0.356663,08-11-2025 21:46,2
10,0.280983,08-11-2025 21:46,2
11,0.315295,08-11-2025 21:46,2
12,0.312437,08-11-2025 21:46,2
13,0.275697,08-11-2025 21:46,2
14,0.287021,08-11-2025 21:46,2
15,0.040119,08-11-2025 21:46,2
16,0.27557,08-11-2025 21:46,2
17,0.359502,08-11-2025 21:46,2
1,0.469392,08-11-2025 21:50,1
2,0.274066,08-11-2025 21:50,1
3,0.232533,08-11-2025 21:50,1
4,0.318165,08-11-2025 21:50,1
5,0.282237,08-11-2025 21:50,1
6,0.197538,08-11-2025 21:50,1
7,0.272068,08-11-2025 21:50,1
8,0.351122,08-11-2025 21:50,1
9,0.31472,08-11-2025 21:50,1
10,0.233629,08-11-2025 21:50,1
11,0.234947,08-11-2025 21:50,1
12,0.318682,08-11-2025 21:50,1
13,0.237701,08-11-2025 21:50,1
14,0.237259,08-11-2025 21:50,1
15,0.365692,08-11-2025 21:50,1
1,0.475518,08-11-2025 21:49,1
2,0.123006,08-11-2025 21:49,1
3,0.118236,08-11-2025 21:49,1
4,0.040003,08-11-2025 21:49,1
5,0.040333,08-11-2025 21:49,1
6,0.03815,08-11-2025 21:49,1
7,0.080199,08-11-2025 21:49,1
1,0.886746,08-11-2025 21:47,2
2,0.240652,08-11-2025 21:47,2
3,0.197093,08-11-2025 21:47,2
4,0.15584,08-11-2025 21:47,2
5,0.236706,08-11-2025 21:47,2
6,0.240156,08-11-2025 21:47,2
7,0.160876,08-11-2025 21:47,2
8,0.118548,08-11-2025 21:47,2
9,0.0798,08-11-2025 21:47,2
10,0.040606,08-11-2025 21:48,2
11,0.120753,08-11-2025 21:48,2
12,0.255753,08-11-2025 21:48,2
13,0.201715,08-11-2025 21:48,2
14,0.121685,08-11-2025 21:48,2
15,0.123361,08-11-2025 21:48,2
16,0.120449,08-11-2025 21:48,2
17,0.239985,08-11-2025 21:48,2
18,0.319659,08-11-2025 21:48,2
1,0.231598,08-11-2025 21:47,2
2,0.269857,08-11-2025 21:47,2
3,0.280967,08-11-2025 21:47,2
4,0.259683,08-11-2025 21:47,2
5,0.215265,08-11-2025 21:47,2
6,0.229233,08-11-2025 21:47,2
7,0.206818,08-11-2025 21:47,2
8,0.076696,08-11-2025 21:47,2
9,0.074559,08-11-2025 21:47,2
10,0.079492,08-11-2025 21:47,2
11,0.114477,08-11-2025 21:47,2
12,0.097254,08-11-2025 21:47,2
13,0.0517,08-11-2025 21:47,2
14,0.165387,08-11-2025 21:47,2
1,0.27376,08-11-2025 21:52,1
2,0.312849,08-11-2025 21:52,1
3,0.270036,08-11-2025 21:52,1
4,0.308984,08-11-2025 21:52,1
5,0.323767,08-11-2025 21:52,1
6,0.192137,08-11-2025 21:52,1
7,0.311567,08-11-2025 21:52,1
8,0.19672,08-11-2025 21:52,1
9,0.276039,08-11-2025 21:52,1
10,0.24146,08-11-2025 21:52,1
11,0.155903,08-11-2025 21:52,1
12,0.329677,08-11-2025 21:52,1
13,0.243563,08-11-2025 21:52,1
14,0.236269,08-11-2025 21:52,1
15,0.236538,08-11-2025 21:52,1
16,0.195264,08-11-2025 21:52,1
17,0.388942,08-11-2025 21:52,1
1,0.35402,08-11-2025 21:52,1
2,0.28587,08-11-2025 21:52,1
3,0.273456,08-11-2025 21:52,1
4,0.238202,08-11-2025 21:52,1
5,0.278945,08-11-2025 21:52,1
6,0.305894,08-11-2025 21:52,1
7,0.221981,08-11-2025 21:52,1
8,0.182381,08-11-2025 21:52,1
9,0.222236,08-11-2025 21:53,1
10,0.247,08-11-2025 21:53,1
11,0.249552,08-11-2025 21:53,1
12,0.039076,08-11-2025 21:53,1
13,0.134195,08-11-2025 21:53,1
14,0.136872,08-11-2025 21:53,1
15,0.040045,08-11-2025 21:53,1
16,0.15726,08-11-2025 21:53,1
17,0.235458,08-11-2025 21:53,1
18,0.038334,08-11-2025 21:53,1
1,0.270177,08-11-2025 21:53,1
2,0.270089,08-11-2025 21:53,1
3,0.282688,08-11-2025 21:53,1
4,0.273262,08-11-2025 21:53,1
5,0.294398,08-11-2025 21:53,1
6,0.229838,08-11-2025 21:53,1
7,0.190811,08-11-2025 21:53,1
8,0.192759,08-11-2025 21:53,1
9,0.192991,08-11-2025 21:53,1
10,0.212057,08-11-2025 21:53,1
11,0.20518,08-11-2025 21:53,1
12,0.236652,08-11-2025 21:53,1
13,0.192263,08-11-2025 21:53,1
14,0.243214,08-11-2025 21:53,1
15,0.204493,08-11-2025 21:53,1
16,0.242086,08-11-2025 21:53,1
17,0.076938,08-11-2025 21:53,1
1,0.391921,08-11-2025 21:54,1
2,0.306123,08-11-2025 21:54,1
3,0.26645,08-11-2025 21:54,1
4,0.424641,08-11-2025 21:54,1
5,0.312693,08-11-2025 21:54,1
6,0.383532,08-11-2025 21:54,1
7,0.347356,08-11-2025 21:54,1
8,0.343242,08-11-2025 21:54,1
9,0.382582,08-11-2025 21:54,1
10,0.380962,08-11-2025 21:54,1
11,0.391757,08-11-2025 21:54,1
12,0.416566,08-11-2025 21:54,1
13,0.422176,08-11-2025 21:54,1
14,0.437434,08-11-2025 21:54,1
1,0.349987,08-11-2025 21:56,1
2,0.329075,08-11-2025 21:56,1
3,0.321542,08-11-2025 21:56,1
4,0.330959,08-11-2025 21:56,1
5,0.090609,08-11-2025 21:56,1
6,0.368993,08-11-2025 21:56,1
7,0.053224,08-11-2025 21:56,1
8,0.338501,08-11-2025 21:56,1
9,0.329494,08-11-2025 21:56,1
10,0.39124,08-11-2025 21:56,1
11,0.355108,08-11-2025 21:56,1
12,0.374803,08-11-2025 21:56,1
13,0.040807,08-11-2025 21:56,1
14,0.430423,08-11-2025 21:56,1
15,0.377133,08-11-2025 21:56,1
16,0.063395,08-11-2025 21:56,1
17,0.387578,08-11-2025 21:56,1
18,0.378413,08-11-2025 21:56,1
19,0.427921,08-11-2025 21:56,1
1,0.35891,08-11-2025 21:56,1
2,0.323079,08-11-2025 21:56,1
3,0.311896,08-11-2025 21:56,1
4,0.319272,08-11-2025 21:56,1
5,0.282025,08-11-2025 21:56,1
6,0.29512,08-11-2025 21:56,1
7,0.311588,08-11-2025 21:56,1
8,0.277444,08-11-2025 21:56,1
9,0.277619,08-11-2025 21:56,1
10,0.274704,08-11-2025 21:56,1
11,0.276354,08-11-2025 21:56,1
12,0.315628,08-11-2025 21:56,1
13,0.279652,08-11-2025 21:56,1
14,0.393938,08-11-2025 21:56,1
1,0.05104,08-11-2025 21:55,1
2,0.122698,08-11-2025 21:55,1
1,0.037569,08-11-2025 21:54,1
2,0.079228,08-11-2025 21:54,1
3,0.157799,08-11-2025 21:54,1
4,0.038599,08-11-2025 21:54,1
5,0.080409,08-11-2025 21:54,1
6,0.112532,08-11-2025 21:54,1
7,0.116913,08-11-2025 21:54,1
8,0.118104,08-11-2025 21:54,1
9,0.116884,08-11-2025 21:54,1
10,0.114281,08-11-2025 21:54,1
11,0.117816,08-11-2025 21:54,1
12,0.117321,08-11-2025 21:54,1
13,0.116245,08-11-2025 21:54,1
14,0.115907,08-11-2025 21:54,1
15,0.120635,08-11-2025 21:54,1
16,0.160619,08-11-2025 21:54,1
17,0.182767,08-11-2025 21:54,1
18,0.15943,08-11-2025 21:54,1
1,0.492189,08-11-2025 21:57,1
2,0.534721,08-11-2025 21:57,1
3,0.431659,08-11-2025 21:57,1
4,0.425564,08-11-2025 21:57,1
5,0.431634,08-11-2025 21:57,1
6,0.468809,08-11-2025 21:57,1
7,0.35374,08-11-2025 21:57,1
8,0.392153,08-11-2025 21:57,1
9,0.434865,08-11-2025 21:57,1
10,0.391677,08-11-2025 21:57,1
11,0.429666,08-11-2025 21:57,1
12,0.450264,08-11-2025 21:57,1
13,0.420922,08-11-2025 21:57,1
14,0.4412,08-11-2025 21:57,1
1,0.281778,08-11-2025 21:58,1
2,0.281528,08-11-2025 21:58,1
3,0.271781,08-11-2025 21:58,1
4,0.28111,08-11-2025 21:58,1
5,0.269275,08-11-2025 21:58,1
6,0.272324,08-11-2025 21:58,1
7,0.305166,08-11-2025 21:58,1
8,0.320416,08-11-2025 21:58,1
9,0.323049,08-11-2025 21:58,1
10,0.267546,08-11-2025 21:58,1
11,0.306462,08-11-2025 21:58,1
12,0.236229,08-11-2025 21:58,1
13,0.275622,08-11-2025 21:58,1
14,0.232693,08-11-2025 21:58,1
15,0.245466,08-11-2025 21:58,1
1,0.267746,08-11-2025 21:58,1
2,0.053692,08-11-2025 21:58,1
3,0.313221,08-11-2025 21:58,1
4,0.340062,08-11-2025 21:58,1
5,0.348064,08-11-2025 21:58,1
6,0.302748,08-11-2025 21:58,1
7,0.336987,08-11-2025 21:58,1
8,0.401177,08-11-2025 21:58,1
9,0.317977,08-11-2025 21:58,1
10,0.394303,08-11-2025 21:58,1
11,0.347861,08-11-2025 21:58,1
12,0.342363,08-11-2025 21:58,1
13,0.37869,08-11-2025 21:58,1
14,0.234944,08-11-2025 21:58,1
15,0.340323,08-11-2025 21:58,1
16,0.364391,08-11-2025 21:59,1
1,0.099508,08-11-2025 22:08,1
2,0.021092,08-11-2025 22:08,1
3,0.07494,08-11-2025 22:08,1
4,0.078957,08-11-2025 22:08,1
5,0.1549,08-11-2025 22:08,1
6,0.100008,08-11-2025 22:08,1
7,0.04439,08-11-2025 22:08,1
8,0.034279,08-11-2025 22:08,1
9,0.040153,08-11-2025 22:08,1
10,0.091012,08-11-2025 22:08,1
11,0.117261,08-11-2025 22:08,1
12,0.176099,08-11-2025 22:08,1
13,0.08293,08-11-2025 22:08,1
1,0.020291,08-11-2025 22:10,3
2,0.159199,08-11-2025 22:11,3
3,0.118278,08-11-2025 22:11,3
4,0.082091,08-11-2025 22:11,3
5,0.119807,08-11-2025 22:11,3
6,0.121146,08-11-2025 22:11,3
7,0.127569,08-11-2025 22:11,3
8,0.14103,08-11-2025 22:11,3
9,0.079017,08-11-2025 22:11,3
10,0.088405,08-11-2025 22:11,3
11,0.043568,08-11-2025 22:11,3
12,0.119795,08-11-2025 22:11,3
13,0.117134,08-11-2025 22:11,3
14,0.179413,08-11-2025 22:11,3
1,0.510095,08-11-2025 22:10,0
2,0.475598,08-11-2025 22:10,0
3,0.538071,08-11-2025 22:10,0
4,0.514631,08-11-2025 22:10,0
5,0.488576,08-11-2025 22:10,0
6,0.433393,08-11-2025 22:10,0
7,0.458533,08-11-2025 22:10,0
8,0.463657,08-11-2025 22:10,0
9,0.493721,08-11-2025 22:10,0
10,0.513162,08-11-2025 22:10,0
11,0.418432,08-11-2025 22:10,0
12,0.401486,08-11-2025 22:10,0
13,0.416209,08-11-2025 22:10,0
14,0.392592,08-11-2025 22:10,0
15,0.363878,08-11-2025 22:10,0
1,0.566483,08-11-2025 22:09,0
2,0.555635,08-11-2025 22:09,0
3,0.543843,08-11-2025 22:09,0
4,0.504523,08-11-2025 22:09,0
5,0.441185,08-11-2025 22:09,0
6,0.411381,08-11-2025 22:09,0
7,0.409836,08-11-2025 22:09,0
8,0.429906,08-11-2025 22:09,0
9,0.410188,08-11-2025 22:09,0
10,0.370604,08-11-2025 22:09,0
11,0.4221,08-11-2025 22:09,0
12,0.325151,08-11-2025 22:09,0
13,0.382567,08-11-2025 22:09,0
14,0.398657,08-11-2025 22:09,0
15,0.391831,08-11-2025 22:09,0
1,0.422123,08-11-2025 22:08,1
2,0.338121,08-11-2025 22:08,1
3,0.389112,08-11-2025 22:08,1
4,0.376995,08-11-2025 22:08,1
5,0.385338,08-11-2025 22:08,1
6,0.340703,08-11-2025 22:08,1
7,0.359513,08-11-2025 22:08,1
8,0.400086,08-11-2025 22:08,1
9,0.351739,08-11-2025 22:08,1
10,0.394935,08-11-2025 22:08,1
11,0.335917,08-11-2025 22:08,1
12,0.358109,08-11-2025 22:08,1
13,0.313638,08-11-2025 22:08,1
14,0.341742,08-11-2025 22:08,1
15,0.319625,08-11-2025 22:08,1
1,0.588171,08-11-2025 22:11,3
2,0.287178,08-11-2025 22:11,3
3,0.1161,08-11-2025 22:11,3
4,0.155649,08-11-2025 22:11,3
5,0.273967,08-11-2025 22:11,3
6,0.144085,08-11-2025 22:11,3
7,0.378482,08-11-2025 22:11,3
8,0.232592,08-11-2025 22:11,3
9,0.343918,08-11-2025 22:11,3
10,0.039783,08-11-2025 22:11,3
1,0.051179,08-11-2025 22:12,4
2,0.051191,08-11-2025 22:12,4
3,0.051625,08-11-2025 22:12,4
4,0.060486,08-11-2025 22:12,4
5,0.050643,08-11-2025 22:12,4
6,0.050677,08-11-2025 22:12,4
1,0.906903,08-11-2025 22:13,2
2,0.344332,08-11-2025 22:13,2
3,0.238098,08-11-2025 22:13,2
4,0.319613,08-11-2025 22:13,2
5,0.332247,08-11-2025 22:13,2
6,0.284521,08-11-2025 22:13,2
7,0.294286,08-11-2025 22:13,2
8,0.256642,08-11-2025 22:13,2
9,0.276305,08-11-2025 22:13,2
10,0.290888,08-11-2025 22:13,2
11,0.155181,08-11-2025 22:13,2
12,0.275595,08-11-2025 22:13,2
13,0.167292,08-11-2025 22:13,2
14,0.128376,08-11-2025 22:13,2
15,0.260988,08-11-2025 22:13,2
1,0.288067,08-11-2025 22:13,2
2,0.376724,08-11-2025 22:13,2
3,0.326754,08-11-2025 22:13,2
4,0.317927,08-11-2025 22:13,2
5,0.273621,08-11-2025 22:13,2
6,0.285774,08-11-2025 22:13,2
7,0.285589,08-11-2025 22:14,2
8,0.323305,08-11-2025 22:14,2
9,0.301259,08-11-2025 22:14,2
10,0.28821,08-11-2025 22:14,2
11,0.304786,08-11-2025 22:14,2
12,0.237672,08-11-2025 22:14,2
13,0.232795,08-11-2025 22:14,2
14,0.342341,08-11-2025 22:14,2
15,0.155964,08-11-2025 22:14,2
16,0.0898,08-11-2025 22:14,2
1,0.3672,08-11-2025 22:19,2
2,0.401224,08-11-2025 22:19,2
3,0.339434,08-11-2025 22:19,2
4,0.360837,08-11-2025 22:19,2
5,0.30475,08-11-2025 22:19,2
6,0.3467,08-11-2025 22:19,2
7,0.318202,08-11-2025 22:19,2
8,0.377341,08-11-2025 22:20,2
9,0.329801,08-11-2025 22:20,2
10,0.383427,08-11-2025 22:20,2
11,0.372489,08-11-2025 22:20,2
12,0.549824,08-11-2025 22:20,2
13,0.608727,08-11-2025 22:20,2
14,0.737616,08-11-2025 22:20,2
15,0.79127,08-11-2025 22:20,2
1,0.366997,08-11-2025 22:16,2
2,0.36489,08-11-2025 22:16,2
3,0.305445,08-11-2025 22:16,2
4,0.354128,08-11-2025 22:16,2
5,0.332931,08-11-2025 22:16,2
6,0.344081,08-11-2025 22:16,2
7,0.324297,08-11-2025 22:16,2
8,0.331628,08-11-2025 22:16,2
9,0.327463,08-11-2025 22:16,2
10,0.378229,08-11-2025 22:16,2
11,0.367011,08-11-2025 22:16,2
12,0.558952,08-11-2025 22:16,2
13,0.552936,08-11-2025 22:16,2
14,0.724427,08-11-2025 22:16,2
15,0.753975,08-11-2025 22:16,2
1,0.351318,08-11-2025 22:15,2
2,0.245529,08-11-2025 22:15,2
3,0.290076,08-11-2025 22:15,2
4,0.299963,08-11-2025 22:15,2
5,0.305539,08-11-2025 22:15,2
6,0.276677,08-11-2025 22:15,2
7,0.295808,08-11-2025 22:15,2
8,0.191639,08-11-2025 22:15,2
9,0.254447,08-11-2025 22:15,2
10,0.332563,08-11-2025 22:15,2
11,0.27643,08-11-2025 22:15,2
12,0.194555,08-11-2025 22:15,2
13,0.15647,08-11-2025 22:15,2
14,0.274194,08-11-2025 22:15,2
15,0.163749,08-11-2025 22:15,2
1,0.207601,08-11-2025 22:14,2
2,0.3023,08-11-2025 22:14,2
3,0.276422,08-11-2025 22:14,2
4,0.281739,08-11-2025 22:14,2
5,0.276748,08-11-2025 22:14,2
6,0.274664,08-11-2025 22:14,2
7,0.322471,08-11-2025 22:14,2
8,0.377902,08-11-2025 22:14,2
9,0.314289,08-11-2025 22:14,2
10,0.272621,08-11-2025 22:14,2
11,0.282473,08-11-2025 22:14,2
12,0.360954,08-11-2025 22:14,2
13,0.332188,08-11-2025 22:14,2
14,0.269432,08-11-2025 22:14,2
15,0.237652,08-11-2025 22:14,2
1,0.08734,08-11-2025 22:20,2
2,0.084964,08-11-2025 22:20,2
3,0.055882,08-11-2025 22:20,2
4,0.05623,08-11-2025 22:20,2
5,0.039242,08-11-2025 22:20,2
6,0.039252,08-11-2025 22:20,2
7,0.158852,08-11-2025 22:20,2
8,0.053343,08-11-2025 22:20,2
9,0.042039,08-11-2025 22:20,2
10,0.114062,08-11-2025 22:20,2
11,0.169178,08-11-2025 22:20,2
12,0.08391,08-11-2025 22:20,2
13,0.021189,08-11-2025 22:20,2
14,0.039138,08-11-2025 22:20,2
15,0.09102,08-11-2025 22:20,2
16,0.087551,08-11-2025 22:20,2
17,0.020947,08-11-2025 22:20,2
18,0.12095,08-11-2025 22:20,2
19,0.117336,08-11-2025 22:20,2
20,0.124827,08-11-2025 22:20,2
21,0.052958,08-11-2025 22:20,2
22,0.040257,08-11-2025 22:20,2
23,0.121454,08-11-2025 22:20,2
24,0.133627,08-11-2025 22:20,2
25,0.042971,08-11-2025 22:20,2
26,0.080423,08-11-2025 22:20,2
27,0.208848,08-11-2025 22:20,2
28,0.093787,08-11-2025 22:20,2
1,0.490653,08-11-2025 22:21,2
2,0.370919,08-11-2025 22:21,2
3,0.446116,08-11-2025 22:21,2
4,0.371174,08-11-2025 22:21,2
5,0.322193,08-11-2025 22:21,2
6,0.3681,08-11-2025 22:21,2
7,0.331523,08-11-2025 22:21,2
8,0.541855,08-11-2025 22:21,2
9,0.424469,08-11-2025 22:21,2
10,0.403173,08-11-2025 22:21,2
11,0.50401,08-11-2025 22:21,2
12,0.499524,08-11-2025 22:21,2
13,0.36596,08-11-2025 22:21,2
14,0.349443,08-11-2025 22:21,2
1,0.28133,08-11-2025 22:21,2
2,0.231503,08-11-2025 22:21,2
3,0.199058,08-11-2025 22:21,2
4,0.247779,08-11-2025 22:21,2
5,0.276261,08-11-2025 22:21,2
6,0.289009,08-11-2025 22:21,2
7,0.267998,08-11-2025 22:21,2
8,0.216542,08-11-2025 22:21,2
9,0.220051,08-11-2025 22:21,2
10,0.157068,08-11-2025 22:21,2
11,0.171154,08-11-2025 22:21,2
12,0.079114,08-11-2025 22:21,2
13,0.16592,08-11-2025 22:21,2
14,0.160556,08-11-2025 22:21,2
1,0.120051,08-11-2025 22:22,1
2,0.052979,08-11-2025 22:22,1
3,0.058153,08-11-2025 22:22,1
4,0.038719,08-11-2025 22:22,1
5,0.039699,08-11-2025 22:22,1
6,0.03919,08-11-2025 22:22,1
1,0.491765,08-11-2025 22:23,1
2,0.421595,08-11-2025 22:23,1
3,0.463916,08-11-2025 22:23,1
4,0.418213,08-11-2025 22:23,1
5,0.418596,08-11-2025 22:23,1
6,0.403105,08-11-2025 22:23,1
7,0.42315,08-11-2025 22:23,1
8,0.419557,08-11-2025 22:23,1
9,0.400081,08-11-2025 22:23,1
10,0.363613,08-11-2025 22:23,1
11,0.414129,08-11-2025 22:23,1
12,0.420363,08-11-2025 22:23,1
13,0.505722,08-11-2025 22:23,1
14,0.434109,08-11-2025 22:23,1
1,0.131983,08-11-2025 22:24,1
2,0.117,08-11-2025 22:24,1
3,0.157129,08-11-2025 22:24,1
4,0.177248,08-11-2025 22:24,1
5,0.198453,08-11-2025 22:24,1
6,0.154392,08-11-2025 22:24,1
7,0.194239,08-11-2025 22:24,1
8,0.158501,08-11-2025 22:24,1
9,0.201008,08-11-2025 22:24,1
10,0.17555,08-11-2025 22:24,1
11,0.153908,08-11-2025 22:24,1
12,0.168817,08-11-2025 22:24,1
13,0.157489,08-11-2025 22:24,1
14,0.166369,08-11-2025 22:24,1
15,0.12762,08-11-2025 22:24,1
16,0.162653,08-11-2025 22:24,1
17,0.167064,08-11-2025 22:24,1
18,0.157433,08-11-2025 22:24,1
19,0.174965,08-11-2025 22:24,1
20,0.11792,08-11-2025 22:24,1
21,0.180476,08-11-2025 22:24,1
1,0.373971,08-11-2025 22:24,1
2,0.391443,08-11-2025 22:24,1
3,0.3848,08-11-2025 22:24,1
4,0.442383,08-11-2025 22:24,1
5,0.328644,08-11-2025 22:24,1
6,0.407803,08-11-2025 22:24,1
7,0.392147,08-11-2025 22:24,1
8,0.354954,08-11-2025 22:24,1
9,0.393982,08-11-2025 22:24,1
10,0.411918,08-11-2025 22:24,1
11,0.440564,08-11-2025 22:24,1
12,0.400022,08-11-2025 22:24,1
13,0.508018,08-11-2025 22:24,1
14,0.475341,08-11-2025 22:24,1
15,0.511302,08-11-2025 22:24,1
1,0.305223,08-11-2025 22:25,1
2,0.379229,08-11-2025 22:25,1
3,0.369222,08-11-2025 22:25,1
4,0.280935,08-11-2025 22:25,1
5,0.318228,08-11-2025 22:25,1
6,0.275219,08-11-2025 22:25,1
7,0.277499,08-11-2025 22:25,1
8,0.319217,08-11-2025 22:25,1
9,0.258214,08-11-2025 22:25,1
10,0.314799,08-11-2025 22:25,1
11,0.240828,08-11-2025 22:25,1
12,0.263773,08-11-2025 22:25,1
13,0.307331,08-11-2025 22:25,1
14,0.265758,08-11-2025 22:25,1
1,0.451125,08-11-2025 22:27,1
2,0.530181,08-11-2025 22:27,1
3,0.557365,08-11-2025 22:27,1
4,0.609649,08-11-2025 22:27,1
5,0.59347,08-11-2025 22:27,1
6,0.532548,08-11-2025 22:27,1
7,0.570287,08-11-2025 22:27,1
8,0.537575,08-11-2025 22:27,1
9,0.537276,08-11-2025 22:27,1
10,0.532675,08-11-2025 22:27,1
11,0.54803,08-11-2025 22:27,1
12,0.524308,08-11-2025 22:27,1
13,0.537419,08-11-2025 22:27,1
14,0.525891,08-11-2025 22:27,1
15,0.556468,08-11-2025 22:27,1
1,0.482739,08-11-2025 22:26,1
2,0.450089,08-11-2025 22:26,1
3,0.494457,08-11-2025 22:26,1
4,0.451547,08-11-2025 22:26,1
5,0.52477,08-11-2025 22:26,1
6,0.425,08-11-2025 22:26,1
7,0.420333,08-11-2025 22:26,1
8,0.397225,08-11-2025 22:26,1
9,0.48144,08-11-2025 22:26,1
10,0.452028,08-11-2025 22:26,1
11,0.420467,08-11-2025 22:26,1
12,0.408257,08-11-2025 22:26,1
13,0.367731,08-11-2025 22:26,1
14,0.403355,08-11-2025 22:26,1
15,0.387776,08-11-2025 22:27,1
1,0.565549,08-11-2025 22:26,1
2,0.460416,08-11-2025 22:26,1
3,0.471705,08-11-2025 22:26,1
4,0.49777,08-11-2025 22:26,1
5,0.443978,08-11-2025 22:26,1
6,0.469958,08-11-2025 22:26,1
7,0.416706,08-11-2025 22:26,1
8,0.519077,08-11-2025 22:26,1
9,0.395666,08-11-2025 22:26,1
